epoch,pod,cpu_percent
1786137170,"redis-cluster-2",0.7630962491852459
1786137175,"redis-cluster-2",0.7648720230088892
1786137180,"redis-cluster-2",0.7648720230088892
1786137185,"redis-cluster-2",0.6009853401701647
1786137190,"redis-cluster-2",0.7591287226188378
1786137195,"redis-cluster-2",0.7591287226188378
1786137200,"redis-cluster-2",0.7564906329804929
1786137205,"redis-cluster-2",0.6145895758360658
1786137210,"redis-cluster-2",0.7581437406505911
1786137215,"redis-cluster-2",0.7581437406505911
1786137220,"redis-cluster-2",0.6598456662768629
1786137225,"redis-cluster-2",0.758049372090457
1786137230,"redis-cluster-2",0.758049372090457
1786137235,"redis-cluster-2",0.756622533483274
1786137240,"redis-cluster-2",0.7519304263528827
1786137245,"redis-cluster-2",0.7532926886023648
1786137250,"redis-cluster-2",0.7573622586980238
1786137255,"redis-cluster-2",0.7573622586980238
1786137260,"redis-cluster-2",0.7494997189431462
1786137265,"redis-cluster-2",0.7494997189431462
1786137270,"redis-cluster-2",0.6458896478252463
1786137275,"redis-cluster-2",0.6137908005675505
1786137280,"redis-cluster-2",0.6137908005675505
1786137285,"redis-cluster-2",0.41507111111109724
1786137290,"redis-cluster-2",0.44280496746408093
1786137295,"redis-cluster-2",0.44847755793370003
1786137300,"redis-cluster-2",0.36120824379760236
1786137305,"redis-cluster-2",0.36120824379760236
1786137310,"redis-cluster-2",0.18964422629979188
1786137315,"redis-cluster-2",0.2594730338421803
1786137320,"redis-cluster-2",0.2728266841072513
1786137325,"redis-cluster-2",0.2728266841072513
1786137330,"redis-cluster-2",0.2551365218984841
1786137335,"redis-cluster-2",0.2582373031959665
1786137340,"redis-cluster-2",0.2481107260656176
1786137345,"redis-cluster-2",0.2481107260656176
1786137350,"redis-cluster-2",0.2481107260656176
1786137355,"redis-cluster-2",0.186638328222525
1786136475,"redis-cluster-6",0.21728770369050954
1786136480,"redis-cluster-6",0.21728770369050954
1786136485,"redis-cluster-6",0.21417683265546428
1786136490,"redis-cluster-6",0.21417683265546428
1786136495,"redis-cluster-6",0.21417683265546428
1786136500,"redis-cluster-6",0.1779359620057498
1786136505,"redis-cluster-6",0.21289228360647916
1786136510,"redis-cluster-6",0.21289228360647916
1786136515,"redis-cluster-6",0.18117547292129502
1786136520,"redis-cluster-6",0.21443741194758342
1786136525,"redis-cluster-6",0.21443741194758342
1786136530,"redis-cluster-6",0.21159648620273525
1786136535,"redis-cluster-6",0.21159648620273525
1786136540,"redis-cluster-6",0.21159648620273525
1786136545,"redis-cluster-6",0.16993805392677344
1786136550,"redis-cluster-6",0.21783978747760618
1786136555,"redis-cluster-6",0.21783978747760618
1786136560,"redis-cluster-6",0.18397915089222525
1786136565,"redis-cluster-6",0.21573751020732912
1786136570,"redis-cluster-6",0.21573751020732912
1786136575,"redis-cluster-6",0.21710817578124386
1786136580,"redis-cluster-6",0.21846184819815556
1786136585,"redis-cluster-6",0.21846184819815556
1786136590,"redis-cluster-6",0.21121490950824154
1786136595,"redis-cluster-6",0.21121490950824154
1786136600,"redis-cluster-6",0.21121490950824154
1786136605,"redis-cluster-6",0.2103783589468466
1786136610,"redis-cluster-6",0.21147143809738242
1786136615,"redis-cluster-6",0.21193836503709185
1786136620,"redis-cluster-6",0.20894989423880234
1786136625,"redis-cluster-6",0.20894989423880234
1786136630,"redis-cluster-6",0.20960786808940013
1786136635,"redis-cluster-6",0.21109664736178696
1786136640,"redis-cluster-6",0.21457665625375577
1786136645,"redis-cluster-6",0.21457665625375577
1786136650,"redis-cluster-6",0.21705064056733778
1786136655,"redis-cluster-6",0.21313005484784797
1786136660,"redis-cluster-6",0.21313005484784792
1786136665,"redis-cluster-6",0.21301269105135348
1786136670,"redis-cluster-6",0.21491877007800783
1786136675,"redis-cluster-6",0.21560262461156365
1786136680,"redis-cluster-6",0.21560262461156365
1786136685,"redis-cluster-6",0.21560262461156365
1786136690,"redis-cluster-6",0.21079330277044245
1786136695,"redis-cluster-6",0.21079330277044245
1786136700,"redis-cluster-6",0.21390457584169054
1786136705,"redis-cluster-6",0.21390457584169054
1786136710,"redis-cluster-6",0.20908384489854878
1786136715,"redis-cluster-6",0.2047644712729022
1786136720,"redis-cluster-6",0.2047644712729022
1786136725,"redis-cluster-6",0.20989944134074046
1786136730,"redis-cluster-6",0.21039111841181182
1786136735,"redis-cluster-6",0.21039111841181182
1786136740,"redis-cluster-6",0.2540367659770676
